 run t     E0   PHMS  THHMS  PSHMS THSHMS  BCM4A livetm tkeffe tkeffp cutcut  ratee  ratep eleccleane eleccleanp  BCM1 Livtim2  pscef  hscef elreal   
5707 3 10.599 -5.240 16.300 -2.575 19.995 24.019 99.950  0.974  0.973 19.781    1358   13033   1062088   2698013  23.72 17.371  1.000  0.484    7.9
5708 2 10.599 -5.240 16.300 -2.575 19.955 12.824 98.840  0.960  0.972 40.549   14993  175329   2859607   8892998  12.23 11.480  0.997  0.484   34.8
5709 2 10.599 -5.240 16.300 -2.575 19.955 20.960 99.140  0.960  0.972 29.488   10736  128128   4805264  14497277  20.65 21.866  0.994  0.484   65.6
5710 2 10.599 -5.240 16.300 -2.575 19.955 44.355 98.690  0.960  0.971 53.994   20014  232728  10100457  31579337  43.56 37.221  0.991  0.484  112.0
5711 2 10.599 -5.240 16.300 -2.575 19.955 45.242 98.210  0.961  0.972 57.453   21318  247676  10313761  32292717  44.51 44.858  0.986  0.484  134.8
5713 2 10.599 -5.240 16.300 -2.575 18.005 42.705 97.890  0.964  0.972 56.041   20780  412011   9737004  58288486  42.00 43.225  0.984  0.484  229.2
5714 2 10.599 -5.240 16.300 -2.575 18.005 34.981 97.700  0.965  0.972 58.554   21738  430229   7979897  47887690  34.44 49.606  0.981  0.484  262.9
5715 2 10.599 -5.240 16.300 -2.575 18.005 40.081 97.800  0.964  0.973 56.680   21034  416501   9139449  54714639  39.40 42.346  0.984  0.484  224.3
5716 2 10.599 -5.240 16.300 -2.575 18.005 20.203 98.710  0.965  0.974 29.726   10828  222496   4655625  26563087  20.01 28.399  0.988  0.484  150.3
5717 3 10.599 -5.240 16.300 -2.575 18.005 39.347 99.750  0.962  0.974 39.415    2692   42990   1719865   7870221  38.94 37.123  0.998  0.484   28.3
5718 3 10.599 -5.240 16.300 -2.575 18.005 30.260 99.640  0.961  0.975 39.724    2716   43411   1315501   6050840  29.82 35.721  0.997  0.484   27.3
5719 1 10.599 -5.240 16.300 -2.575 18.005 40.457 98.920  0.963  0.973 59.306   11659  187902   5126771  22831524  39.55 53.719  0.990  0.484  120.4
5720 1 10.599 -5.240 16.300 -2.575 18.005 42.448 98.700  0.963  0.972 57.899   11381  183449   5373893  23881469  41.42 39.662  0.991  0.484   88.8
5721 1 10.599 -5.240 16.300 -2.575 18.005 53.090 98.690  0.963  0.973 57.423   11286  181875   6741178  29872999  52.01 49.012  0.989  0.484  109.4
5722 1 10.599 -5.240 16.300 -2.575 18.005 20.345 99.360  0.963  0.974 29.946    5743   94451   2603564  11126058  20.04 25.880  0.994  0.484   56.9
5724 1 10.599 -5.240 16.300 -2.575 16.005 20.312 99.060  0.969  0.975 29.810    5730  164981   2611160  21290899  20.06 27.414  0.991  0.484  109.1
5725 1 10.599 -5.240 16.300 -2.575 16.005 45.817 98.140  0.965  0.973 55.987   10969  308707   5830976  49387212  45.03 44.481  0.985  0.484  177.9
5726 1 10.599 -5.240 16.300 -2.575 16.005 34.970 98.210  0.966  0.973 57.811   11344  319011   4464535  37809886  34.47 57.811  0.982  0.484  231.0
5727 1 10.599 -5.240 16.300 -2.575 16.005 40.931 98.300  0.967  0.974 54.587   10702  301345   5214925  44168106  40.25 43.547  0.986  0.484  174.2
5728 3 10.599 -5.240 16.300 -2.575 16.005 35.339 99.530  0.961  0.973 39.892    2725   72897   1543526  12757530  34.94 35.391  0.996  0.484   46.3
5729 3 10.599 -5.240 16.300 -2.575 16.005 35.640 99.560  0.963  0.974 39.823    2717   72741   1558051  12872708  35.27 37.093  0.996  0.484   48.6
5730 2 10.599 -5.240 16.300 -2.575 16.005 38.467 98.190  0.967  0.974 28.671   10437  369343   8860682  96863732  38.09 26.847  0.983  0.484  253.2
5731 2 10.599 -5.240 16.300 -2.575 16.005 31.743 98.480  0.968  0.975 28.793   10479  370933   7314190  79999257  31.47 27.831  0.985  0.484  262.3
5732 2 10.599 -5.240 16.300 -2.575 16.005 30.672 98.100  0.967  0.975 28.805   10489  371078   7068335  77268527  30.40 27.230  0.982  0.484  256.6
5733 2 10.599 -5.240 16.300 -2.575 14.005 17.663 98.700  0.968  0.975 15.935    5789  361946   4046763  82530456  17.22 11.198  0.991  0.484  190.1
5734 2 10.599 -5.240 16.300 -2.575 14.005 12.868 98.380  0.969  0.975 15.998    5812  363379   2933176  59664292  12.47  9.857  0.990  0.484  167.3
5735 2 10.599 -5.240 16.300 -2.575 14.005 25.392 98.680  0.970  0.976 15.945    5796  362139   5874025 119432685  25.03 13.797  0.989  0.484  233.6
5736 2 10.599 -5.240 16.300 -2.575 14.005 23.659 98.440  0.970  0.976 16.162    5872  366855   5456200 111170081  23.25 13.594  0.987  0.484  230.3
5737 3 10.599 -5.240 16.300 -2.575 14.005 36.187 99.450  0.967  0.974 40.335    2761  124856   1578286  23892767  35.73 39.583  0.995  0.484   89.8
5738 3 10.599 -5.240 16.300 -2.575 14.005 37.304 99.520  0.967  0.974 38.901    2658  120128   1627157  24630233  36.79 33.989  0.996  0.484   77.2
5739 1 10.599 -5.240 16.300 -2.575 14.005 36.471 98.480  0.967  0.975 34.406    6623  332794   4680382  74563950  36.03 31.438  0.986  0.484  225.9
5740 1 10.599 -5.240 16.300 -2.575 14.005 36.502 98.620  0.969  0.975 35.219    6786  340620   4693416  74613810  36.14 35.219  0.986  0.484  252.5
5741 1 10.599 -5.240 16.300 -2.575 14.005 33.875 98.440  0.969  0.975 34.860    6715  337101   4355327  69256606  33.52 33.122  0.985  0.484  237.6
5743 1 10.599 -5.240 16.300 -2.575 12.000 26.882 98.550  0.970  0.977 17.993    3448  311640   3468644 105616580  26.44 14.506  0.988  0.484  190.2
5744 1 10.599 -5.240 16.300 -2.575 12.000 25.257 98.650  0.970  0.976 17.914    3434  310467   3271439  99711763  24.97 16.471  0.988  0.484  216.0
5745 1 10.599 -5.240 16.300 -2.575 12.000 26.186 98.490  0.971  0.976 17.803    3411  308699   3391138 103458385  25.90 16.469  0.986  0.484  216.1
5746 3 10.599 -5.240 16.300 -2.575 12.000 27.759 98.970  0.967  0.975 38.001    2596  206023   1209468  34429977  27.23 22.333  0.994  0.484   91.0
5747 3 10.599 -5.240 16.300 -2.575 12.000 29.083 99.340  0.967  0.975 36.788    2512  199395   1271762  36289055  28.77 32.739  0.994  0.484  133.1
5748 2 10.599 -5.240 16.300 -2.575 12.000 18.375 98.480  0.970  0.976  8.938    3260  359955   4264999 165393352  18.01  7.797  0.987  0.484  239.2
5749 2 10.599 -5.240 16.300 -2.575 12.000 18.277 98.470  0.970  0.976  8.926    3249  359230   4243541 165041887  17.97  8.126  0.986  0.484  249.2
5750 2 10.599 -5.240 16.300 -2.575 12.000 19.232 98.650  0.971  0.976  8.955    3264  360594   4432522 172032074  18.72  7.064  0.989  0.484  216.7
5751 2 10.599 -5.240 16.300 -2.575 10.000 17.707 98.600  0.970  0.975  4.965    1828  351739   4168279 310272144  17.40  4.658  0.987  0.484  256.5
5752 2 10.599 -5.240 16.300 -2.575 10.000 19.992 98.050  0.969  0.974  6.976    2552  483653   4604200 347682000  19.31  5.247  0.985  0.484  285.9
5753 2 10.599 -5.240 16.300 -2.575 10.000 23.644 97.930  0.969  0.974  7.829    2863  539862   5472789 415043483  23.00  6.269  0.983  0.484  340.3
5754 2 10.599 -5.240 16.300 -2.575 10.000  9.599 97.880  0.970  0.974  7.850    2870  541013   2233334 169379120   9.40  6.645  0.982  0.484  360.3
5756 1 10.599 -5.240 16.300 -2.575 10.000 28.936 98.620  0.971  0.976  9.711    1871  298291   3755125 223383838  28.30  8.029  0.989  0.484  191.4
5757 1 10.599 -5.240 16.300 -2.575 10.000 30.367 98.760  0.971  0.976  9.322    1799  286483   3963005 235554971  29.85  8.390  0.989  0.484  200.0
5758 3 10.599 -5.240 16.300 -2.575 10.000 63.637 99.050  0.966  0.974 21.408    1476  222728   2800451 157217803  62.26 15.044  0.993  0.484  119.3
5759 3 10.599 -5.240 16.300 -2.575  8.000 42.810 98.370  0.968  0.973 21.678    1494  417709   1891338 240989891  42.28 20.320  0.985  0.484  313.7
5760 2 10.599 -5.240 16.300 -2.575  8.000 13.924 98.240  0.968  0.973  3.965    1471  468048   3267215 473968471  13.50  3.558  0.984  0.484  338.4
5761 2 10.599 -5.240 16.300 -2.575  8.000 12.936 98.100  0.968  0.972  3.977    1475  469465   3004491 436551357  12.39  3.287  0.984  0.484  313.5
5762 2 10.599 -5.240 16.300 -2.575  8.000  5.327 98.180  0.968  0.973  3.975    1472  469309   1255851 183078845   5.21  3.729  0.983  0.484  354.7
5767 1 10.599 -5.240 16.300 -2.575  8.000 26.955 98.070  0.968  0.972  8.963    1729  461340   3521277 419420671  26.54  8.247  0.982  0.484  341.9
5768 1 10.599 -5.240 16.300 -2.575  8.000 20.847 98.030  0.966  0.971  8.963    1730  461266   2717862 323160729  20.44  7.832  0.983  0.484  324.7
5773 1 10.599 -5.240 16.300 -2.575 21.995 37.053 99.430  0.947  0.966 54.319   10617   55971   4728046   5706183  36.40 38.309  0.996  0.484   26.2
5774 1 10.599 -5.240 16.300 -2.575 21.995112.245 99.390  0.952  0.967 54.038   10577   55794  14275416  17371940 109.94 36.466  0.996  0.484   25.1
5783 2 10.599 -5.240 16.300 -2.575 21.995 49.467 99.060  0.952  0.968 49.101   18205  123443  11238902  18476210  48.41 33.971  0.993  0.484   58.0
5784 2 10.599 -5.240 16.300 -2.575 21.995 65.223 98.640  0.951  0.967 58.037   21551  145820  14883164  24436403  64.18 53.184  0.988  0.484   90.5
5785 2 10.599 -5.240 16.300 -2.575 21.995 36.735 98.490  0.952  0.967 59.979   22295  150713   8389865  13761367  36.20 58.741  0.985  0.484   99.8
5786 3 10.599 -5.240 16.300 -2.575 21.995 37.226 99.860  0.958  0.968 39.111    2671   15429   1627355   2336266  36.79 32.929  0.999  0.484    8.7
5787 3 10.599 -5.240 16.300 -2.575 21.995 35.701 99.860  0.965  0.972 36.783    2522   14549   1554991   2235355  35.02 24.435  0.999  0.484    6.5
5788 3 10.599 -5.240 16.300 -2.575 23.935 36.144 99.900  0.953  0.970 39.239    2676    9376   1575705   1269234  35.73 38.702  0.999  0.484    6.1
5789 3 10.599 -5.240 16.300 -2.575 23.990 35.590 99.880  0.965  0.973 38.944    2669    9326   1556615   1251020  35.18 35.778  0.999  0.484    5.6
5790 2 10.599 -5.240 16.300 -2.575 23.990 48.463 98.990  0.939  0.961 59.613   22144   87313  11072086   9517607  47.77 58.238  0.990  0.484   55.7
5791 2 10.599 -5.240 16.300 -2.575 23.990 48.342 99.340  0.938  0.961 57.153   21232   83761  11000990   9471365  47.45 50.726  0.994  0.484   48.6
5792 2 10.599 -5.240 16.300 -2.575 23.990 47.931 99.170  0.939  0.961 56.368   20935   82607  10893219   9379493  46.96 42.809  0.994  0.484   41.0
5793 1 10.599 -5.240 16.300 -2.575 23.990 48.635 99.490  0.944  0.961 51.567   10126   30560   6182935   3980642  47.53 31.087  0.997  0.484   11.9
5794 1 10.599 -5.240 16.300 -2.575 23.990 49.114 99.470  0.943  0.961 55.222   10852   32766   6250838   4031286  48.13 35.857  0.997  0.484   13.7
5795 1 10.599 -5.240 16.300 -2.575 23.990 49.377 99.450  0.938  0.959 57.321   11223   33844   6307426   4050832  48.58 44.953  0.996  0.484   17.1
5797 1 10.599 -5.240 16.300 -2.575 25.995 52.115 99.510  0.920  0.948 57.578   11304   19588   6638942   2287097  51.19 52.603  0.995  0.484   11.1
5798 1 10.599 -5.240 16.300 -2.575 25.985 47.237 99.670  0.926  0.951 56.722   11124   19258   6020780   2071777  46.41 48.180  0.997  0.484   10.2
5800 1 10.599 -5.240 16.300 -2.575 25.985 35.021 99.510  0.923  0.948 56.031   10988   19020   4454345   1532163  34.28 33.765  0.997  0.484    7.1
5801 3 10.599 -5.240 16.300 -2.575 25.985 35.282 99.880  0.956  0.970 39.434    2691    5757   1545890    697447  34.95 38.777  0.999  0.484    3.6
5802 3 10.599 -5.240 16.300 -2.575 25.985 36.191 99.870  0.956  0.973 39.617    2714    5803   1586806    716470  35.86 38.197  0.999  0.484    3.6
5803 2 10.599 -5.240 16.300 -2.575 25.985 48.267 99.370  0.921  0.951 53.291   19827   45700  10992391   4973310  47.30 34.464  0.996  0.484   18.6
5804 2 10.599 -5.240 16.300 -2.575 25.985 48.454 99.530  0.922  0.951 50.212   18629   42980  10998496   4987296  47.31 29.866  0.997  0.484   16.1
5805 2 10.599 -5.240 16.300 -2.575 25.985 48.721 99.510  0.921  0.951 54.516   20254   46695  11111760   5025818  47.85 43.572  0.996  0.484   23.4
5806 2 10.599 -5.240 16.300 -2.575 27.995 48.672 99.640  0.892  0.935 48.898   18122   24473  11083067   2640641  47.66 30.567  0.998  0.484    9.2
5807 2 10.599 -5.240 16.300 -2.575 27.995 50.135 99.570  0.893  0.934 50.413   18762   25334  11360021   2723952  48.77 22.588  0.998  0.484    6.9
5808 2 10.599 -5.240 16.300 -2.575 27.995 47.987 99.550  0.901  0.938 44.546   16645   22553  10909995   2619493  46.85 22.895  0.998  0.484    7.0
5809 3 10.599 -5.240 16.300 -2.575 27.995 65.094 99.870  0.962  0.969 38.605    2637    3474   2839473    724098  64.00 29.344  0.999  0.484    1.6
5810 3 10.599 -5.240 16.300 -2.575 27.995 20.182 99.880  0.942  0.968 38.649    2647    3496    881246    223689  19.94 36.421  0.999  0.484    2.0
5812 1 10.599 -5.240 16.300 -2.575 27.995 63.961 99.700  0.909  0.937 45.428    9514    9844   8245721   1619933  63.01 34.902  0.998  0.484    4.5
5813 1 10.599 -5.240 16.300 -2.575 27.995 26.992 99.880  0.937  0.946 31.275    6100    6224   3460357    646544  26.49 23.425  0.999  0.484    2.8
5814 1 10.599 -5.240 16.300 -2.575 30.000 48.197 99.760  0.892  0.925 40.652    8104    4986   6163812    641103  47.17 23.530  0.999  0.484    1.7
5815 1 10.599 -5.240 16.300 -2.575 30.000 58.588 99.760  0.882  0.919 48.612   10103    6299   7555520    800410  57.79 38.263  0.998  0.484    2.8
5816 1 10.599 -5.240 16.300 -2.575 30.000 39.732 99.610  0.891  0.922 47.495    9718    6027   5086569    536671  38.88 27.425  0.998  0.484    2.0
5817 3 10.599 -5.240 16.300 -2.575 30.000 24.021 99.930  0.963  0.964 39.011    2664    2201   1051450    150588  23.74 37.708  0.999  0.484    1.3
5818 3 10.599 -5.240 16.300 -2.575 30.000 26.547 99.940  0.960  0.962 38.158    2600    2147   1158625    167882  26.11 27.447  1.000  0.484    0.9
5819 3 10.599 -5.240 16.300 -2.575 30.000 23.236 99.970  0.962  0.962 38.613    2638    2177   1017854    145442  22.99 36.065  1.000  0.484    1.2
5820 2 10.599 -5.240 16.300 -2.575 30.000 47.649 99.660  0.859  0.917 47.361   17613   14225  10908699   1383449  46.94 40.716  0.997  0.484    7.1
5821 2 10.599 -5.240 16.300 -2.575 30.000 47.791 99.700  0.856  0.915 47.858   17823   14384  10909079   1384350  46.92 30.725  0.998  0.484    5.3
5822 2 10.599 -5.240 16.300 -2.575 30.000 52.745 99.760  0.870  0.916 46.196   17281   13930  12031317   1530066  51.67 27.980  0.999  0.484    4.9
5826 1 10.599 -5.240 13.515 -2.525 13.990 44.474 98.090  0.967  0.976 31.742   22952  329186  20234288  89916016  43.54 20.869  0.987  0.475  159.1
5827 1 10.599 -5.240 13.515 -2.525 13.990 65.281 98.060  0.968  0.976 38.591   28050  400626  29858225 134682640  64.38 33.149  0.983  0.475  253.2
5828 1 10.599 -5.240 13.515 -2.525 13.990 37.680 98.100  0.967  0.975 38.951   28292  403858  17236796  77748646  37.17 33.944  0.983  0.475  258.9
5830 2 10.599 -5.240 13.515 -2.525 13.990 26.846 98.130  0.968  0.976 19.651   28322  468337  23455145 126094139  26.51 17.740  0.983  0.475  313.1
5831 2 10.599 -5.240 13.515 -2.525 13.990 20.877 98.280  0.968  0.976 19.824   28558  472271  18287926  98162815  20.68 19.168  0.983  0.475  337.7
5832 2 10.599 -5.240 13.515 -2.525 13.990 30.085 98.000  0.968  0.976 19.795   28532  471630  26264937 141382716  29.66 18.470  0.981  0.475  326.2
5833 3 10.599 -5.240 13.515 -2.525 13.990 33.260 99.340  0.966  0.976 40.167   10670  131284   5606610  21496566  32.89 40.167  0.993  0.475   94.8
5834 3 10.599 -5.240 13.515 -2.525 13.990 41.242 99.500  0.965  0.975 38.256   10164  125093   6937243  26704147  40.68 31.575  0.996  0.475   74.8
5835 3 10.599 -5.240 13.515 -2.525 11.995 24.586 99.010  0.966  0.974 39.246   10434  222833   4143369  29888229  24.29 33.448  0.992  0.475  140.5
5836 3 10.599 -5.240 13.515 -2.525 11.995 23.212 99.100  0.965  0.975 39.742   10552  225602   3909990  28185804  22.95 33.827  0.992  0.475  142.0
5837 3 10.599 -5.240 13.515 -2.525 11.995 23.918 99.150  0.966  0.975 39.490   10497  224205   4041860  29102468  23.71 38.677  0.992  0.475  162.2
5838 2 10.599 -5.240 13.515 -2.525 11.995 18.406 98.240  0.969  0.976 10.912   15779  454682  16018471 161416769  17.93  8.545  0.986  0.475  269.2
5839 2 10.599 -5.240 13.515 -2.525 11.995  9.364 98.300  0.970  0.976 10.874   15727  453278   8231221  82830697   9.23  9.922  0.985  0.475  312.0
5840 2 10.599 -5.240 13.515 -2.525 11.995 13.705 98.330  0.969  0.976 10.782   15598  449543  11853638 119487774  13.26  7.608  0.988  0.475  240.1
5841 2 10.599 -5.240 13.515 -2.525 11.995 11.270 98.400  0.969  0.976 10.904   15775  454498   9916134 100079768  11.11 10.410  0.985  0.475  327.8
5842 1 10.599 -5.240 13.515 -2.525 11.995 26.086 98.210  0.969  0.976 23.410   16844  420109  11915231 100990033  25.53 15.961  0.988  0.475  215.9
5843 1 10.599 -5.240 13.515 -2.525 11.995 27.048 98.050  0.969  0.976 23.800   17110  426717  12471572 105558351  26.78 22.379  0.982  0.475  301.6
5844 1 10.599 -5.240 13.515 -2.525 11.995 21.805 98.080  0.969  0.976 22.882   16453  410526   9984016  84638535  21.41 17.576  0.985  0.475  237.5
5846 1 10.599 -5.240 13.515 -2.525  6.595  4.401 97.970  0.963  0.967  5.972    4338  444320   2056588 105538234   4.32  5.508  0.981  0.475  331.5
5847 1 10.599 -5.240 13.515 -2.525  6.595 13.824 98.050  0.962  0.967  5.943    4318  442537   6438368 330528096  13.52  5.213  0.983  0.475  314.2
5848 1 10.599 -5.240 13.515 -2.525  6.595 12.871 98.000  0.962  0.967  5.974    4339  444828   6000848 309439847  12.62  5.524  0.982  0.475  333.1
5849 1 10.599 -5.240 13.515 -2.525  6.595 14.536 98.020  0.962  0.967  5.990    4350  446335   6805504 351176893  14.32  5.705  0.981  0.475  344.0
5850 3 10.599 -5.240 13.515 -2.525  6.595 18.275 98.500  0.965  0.969 14.066    3774  399854   3129176 176468212  18.10 13.773  0.985  0.475  319.6
5851 3 10.599 -5.240 13.515 -2.525  6.595 15.912 98.240  0.964  0.969 14.013    3758  398346   2723894 153586507  15.76 13.607  0.983  0.475  315.7
5852 2 10.599 -5.240 13.515 -2.525  6.595  8.668 98.200  0.964  0.968  2.593    3856  436370   7599633 439530400   8.21  2.281  0.984  0.475  311.9
5853 2 10.599 -5.240 13.515 -2.525  6.595  8.775 98.340  0.963  0.968  2.485    3703  419590   7536902 435344371   8.10  1.990  0.987  0.475  273.5
5854 2 10.599 -5.240 13.515 -2.525  6.595  7.957 98.410  0.963  0.968  2.478    3692  418483   7072598 409408596   7.64  2.344  0.985  0.475  320.9
5855 2 10.599 -5.240 13.515  2.525  6.595  9.399 98.160  0.974  0.978  2.426    3624  480686   8343307 384734541   8.99  2.239  0.983  0.475  324.5
5856 2 10.599 -5.240 13.515  2.525  6.595  8.436 98.110  0.973  0.977  2.458    3670  486438   7536056 347841634   8.13  2.337  0.982  0.475  337.8
5857 2 10.599 -5.240 13.515  2.525  6.595  7.782 98.130  0.974  0.978  2.458    3672  486420   6958183 320852028   7.51  2.340  0.982  0.475  338.1
5858 3 10.599 -5.240 13.515  2.525  6.595 18.890 98.350  0.976  0.979 11.911    3207  385800   3226523 131295883  18.58 10.386  0.986  0.475  244.6
5859 3 10.599 -5.240 13.515  2.525  6.595 18.926 98.360  0.977  0.981 11.819    3185  382828   3198808 130056613  18.36  8.255  0.989  0.475  194.9
5860 1 10.599 -5.240 13.515  2.525  6.595 13.249 98.070  0.973  0.977  4.808    3510  450771   6201306 259408302  12.98  4.439  0.982  0.475  301.3
5862 1 10.599 -5.240 13.515  2.525  6.595 13.642 97.900  0.972  0.976  4.918    3590  460436   6300770 264403424  13.15  4.022  0.983  0.475  273.7
5865 1 10.599 -5.240 13.515  2.525  6.595  8.019 98.040  0.972  0.977  4.797    3500  449153   3730658 156618712   7.80  4.267  0.983  0.475  290.3
5867 1 10.599 -3.307 19.690  3.393  6.595 15.107 97.930  0.981  0.973  6.736    2356  466021   1010407 473388648  14.87  6.420  0.980  0.467  381.8
5868 1 10.599 -3.307 19.690  3.393  6.595 17.903 97.870  0.981  0.974  6.719    2351  464988   1192539 555838545  17.42  5.662  0.982  0.467  337.3
